ID	Participant	Condition	Word	Cognate	TrialNumberRaw	PreTestRaw	GermanKnown	TestingMoment	RetentionInterval	KnownBefore	MeanTime	Score	Phonemes	PhonemesCorrectRelative	PhonemesIncorrectRelative	ExtraPhonemes	Memory	Lextale	Proficiency	YearsOfDutch	Age	Exposure	HowManyOtherLanguages
14spijker	14	Experimental	spijker	Non-cognate	32	7		Main2	7	No		1	6	6	0	0	87	77.5	4	1.5	22	2.666666667	3
14buis	14	Experimental	buis	Non-cognate	40	g		Main2	3	No		0	3	0	3	0	87	77.5	4	1.5	22	2.666666667	3
14klos	14	Experimental	klos	Non-cognate	42	9		Main2	7	No		0	4	0	4	0	87	77.5	4	1.5	22	2.666666667	3
15kapstok	15	Experimental	kapstok	Non-cognate	12	8		Main2	3	No		1	7	7	0	0	69	67.5	2	1.5	22	2.666666667	2
15garde	15	Experimental	garde	Non-cognate	16	7		Main2	3	No		0	5	0	5	0	69	67.5	2	1.5	22	2.666666667	2
15lessenaar	15	Experimental	lessenaar	Non-cognate	28	9		Main2	7	No		0	7	0	7	0	69	67.5	2	1.5	22	2.666666667	2
15kooi	15	Experimental	kooi	Non-cognate	32	9		Main2	7	Yes		0	3	0	3	0	69	67.5	2	1.5	22	2.666666667	2
15rietje	15	Experimental	rietje	Non-cognate	40	9		Main2	3	Yes		1	5	5	0	0	69	67.5	2	1.5	22	2.666666667	2
15broodrooster	15	Experimental	broodrooster	Non-cognate	42	h		Main2	7	No		0	10	0	10	0	69	67.5	2	1.5	22	2.666666667	2
15wip	15	Experimental	wip	Cognate	12	9	Yes	Main2	3	No		1	3	3	0	0	69	67.5	2	1.5	22	2.666666667	2
15stokpaard	15	Experimental	stokpaard	Cognate	16	9	Yes	Main2	3	No		1	8	8	0	0	69	67.5	2	1.5	22	2.666666667	2
15stelt	15	Experimental	stelt	Cognate	28	9	Yes	Main2	7	No		1	5	5	0	0	69	67.5	2	1.5	22	2.666666667	2
15knuffel	15	Experimental	knuffel	Cognate	32	9	Yes	Main2	7	Yes		1	6	6	0	0	69	67.5	2	1.5	22	2.666666667	2
15tamboerijn	15	Experimental	tamboerijn	Cognate	40	9	No	Main2	3	No		1	8	8	0	0	69	67.5	2	1.5	22	2.666666667	2
15zwemvleugel	15	Experimental	zwemvleugel	Cognate	42	9	Yes	Main2	7	No		0.9	10	9	1	0	69	67.5	2	1.5	22	2.666666667	2
15veter	15	Experimental	veter	Non-cognate	12	9		Main2	3	No		0	5	0	5	0	69	67.5	2	1.5	22	2.666666667	2
15gesp	15	Experimental	gesp	Non-cognate	16	9		Main2	3	No		0	4	0	4	0	69	67.5	2	1.5	22	2.666666667	2
15slab	15	Experimental	slab	Non-cognate	28	9		Main2	7	No		0	4	0	4	0	69	67.5	2	1.5	22	2.666666667	2
15waaier	15	Experimental	waaier	Non-cognate	32	9		Main2	7	No		0	5	0	5	0	69	67.5	2	1.5	22	2.666666667	2
15speldje	15	Experimental	speldje	Non-cognate	40	8		Main2	3	No		0	7	0	7	0	69	67.5	2	1.5	22	2.666666667	2
15kous	15	Experimental	kous	Non-cognate	42	9		Main2	7	No		0	3	0	3	0	69	67.5	2	1.5	22	2.666666667	2
15schroef	15	Experimental	schroef	Cognate	12	9	Yes	Main2	3	No		0	5	0	5	0	69	67.5	2	1.5	22	2.666666667	2
15hengel	15	Experimental	hengel	Cognate	16	9	Yes	Main2	3	No		1	5	5	0	0	69	67.5	2	1.5	22	2.666666667	2
15zaag	15	Experimental	zaag	Cognate	28	9	Yes	Main2	7	No		1	3	3	0	0	69	67.5	2	1.5	22	2.666666667	2
15aambeeld	15	Experimental	aambeeld	Cognate	32	9	No	Main2	7	No		0	6	0	6	0	69	67.5	2	1.5	22	2.666666667	2
15gieter	15	Experimental	gieter	Cognate	40	9	Yes	Main2	3	No		0	5	0	5	0	69	67.5	2	1.5	22	2.666666667	2
15zeis	15	Experimental	zeis	Cognate	42	9	Yes	Main2	7	No		0	3	0	3	0	69	67.5	2	1.5	22	2.666666667	2
16kurk	16	Experimental	kurk	Cognate	12	9	Yes	Main2	3	No		0.5	4	2	2	0	85	67.5	2	1.5	20	2	3
16wafelijzer	16	Experimental	wafelijzer	Cognate	16	9	Yes	Main2	3	No		0.89	9	8	1	0	85	67.5	2	1.5	20	2	3
16onderzetter	16	Experimental	onderzetter	Cognate	28	9	No	Main2	7	No		1	10	10	0	0	85	67.5	2	1.5	20	2	3
16slang	16	Experimental	slang	Cognate	32	9	Yes	Main2	7	No		1	4	4	0	0	85	67.5	2	1.5	20	2	3
16servet	16	Experimental	servet	Cognate	40	h	Yes	Main2	3	Yes		0.86	6	5	1	-1	85	67.5	2	1.5	20	2	3
16lantaarn	16	Experimental	lantaarn	Cognate	42	9	Yes	Main2	7	No		0	7	0	7	0	85	67.5	2	1.5	20	2	3
16skelter	16	Experimental	skelter	Non-cognate	12	9		Main2	3	No		1	7	7	0	0	85	67.5	2	1.5	20	2	3
16tol	16	Experimental	tol	Non-cognate	16	9		Main2	3	No		0	3	0	3	0	85	67.5	2	1.5	20	2	3
16slinger	16	Experimental	slinger	Non-cognate	28	9		Main2	7	No		0	6	0	6	0	85	67.5	2	1.5	20	2	3
16puntenslijper	16	Experimental	puntenslijper	Non-cognate	32	9		Main2	7	No		1	11	11	0	0	85	67.5	2	1.5	20	2	3
16sambabal	16	Experimental	sambabal	Non-cognate	40	9		Main2	3	No		1	8	8	0	0	85	67.5	2	1.5	20	2	3
16speen	16	Experimental	speen	Non-cognate	42	9		Main2	7	No		0	4	0	4	0	85	67.5	2	1.5	20	2	3
16pruik	16	Experimental	pruik	Cognate	12	6	Yes	Main2	3	No		1	4	4	0	0	85	67.5	2	1.5	20	2	3
16schort	16	Experimental	schort	Cognate	16	6	Yes	Main2	3	No		0.67	5	3	2	-1	85	67.5	2	1.5	20	2	3
16kraag	16	Experimental	kraag	Cognate	28	9	No	Main2	7	No		0.75	4	3	1	0	85	67.5	2	1.5	20	2	3
16rits	16	Experimental	rits	Cognate	32	9	Yes	Main2	7	No		1	4	4	0	0	85	67.5	2	1.5	20	2	3
16keppel	16	Experimental	keppel	Cognate	40	9	No	Main2	3	No		1	5	5	0	0	85	67.5	2	1.5	20	2	3
16tulband	16	Experimental	tulband	Cognate	42	9	Yes	Main2	7	No		0	7	0	7	0	85	67.5	2	1.5	20	2	3
16klos	16	Experimental	klos	Non-cognate	12	9		Main2	3	No		1	4	4	0	0	85	67.5	2	1.5	20	2	3
16passer	16	Experimental	passer	Non-cognate	16	h		Main2	3	No		1	5	5	0	0	85	67.5	2	1.5	20	2	3
16buis	16	Experimental	buis	Non-cognate	28	h		Main2	7	No		1	3	3	0	0	85	67.5	2	1.5	20	2	3
16vijzel	16	Experimental	vijzel	Non-cognate	32	9		Main2	7	No		0	5	0	5	0	85	67.5	2	1.5	20	2	3
16spijker	16	Experimental	spijker	Non-cognate	40	8		Main2	3	No		1	6	6	0	0	85	67.5	2	1.5	20	2	3
16kruiwagen	16	Experimental	kruiwagen	Non-cognate	42	9		Main2	7	No		0	7	0	7	0	85	67.5	2	1.5	20	2	3
17zaag	17	Experimental	zaag	Cognate	12	8	Yes	Main2	3	Yes		1	3	3	0	0	76	62.5	3	4	22	2.666666667	3
17aambeeld	17	Experimental	aambeeld	Cognate	16	h	Yes	Main2	3	No		0	6	0	6	0	76	62.5	3	4	22	2.666666667	3
17hengel	17	Experimental	hengel	Cognate	28	h	Yes	Main2	7	No		1	5	5	0	0	76	62.5	3	4	22	2.666666667	3
17gieter	17	Experimental	gieter	Cognate	32	9	Yes	Main2	7	No		0	5	0	5	0	76	62.5	3	4	22	2.666666667	3
17zeis	17	Experimental	zeis	Cognate	40	9	Yes	Main2	3	No		1	3	3	0	0	76	62.5	3	4	22	2.666666667	3
17kruk	17	Experimental	kruk	Cognate	42	9	Yes	Main2	7	No		1	4	4	0	0	76	62.5	3	4	22	2.666666667	3
17tooi	17	Experimental	tooi	Non-cognate	12	9		Main2	3	No		0	3	0	3	0	76	62.5	3	4	22	2.666666667	3
17slab	17	Experimental	slab	Non-cognate	16	9		Main2	3	No		0	4	0	4	0	76	62.5	3	4	22	2.666666667	3
17hes	17	Experimental	hes	Non-cognate	28	9		Main2	7	No		1	3	3	0	0	76	62.5	3	4	22	2.666666667	3
17gesp	17	Experimental	gesp	Non-cognate	32	9		Main2	7	No		0	4	0	4	0	76	62.5	3	4	22	2.666666667	3
17waaier	17	Experimental	waaier	Non-cognate	40	8		Main2	3	No		0	5	0	5	0	76	62.5	3	4	22	2.666666667	3
17veter	17	Experimental	veter	Non-cognate	42	8		Main2	7	Yes		1	5	5	0	0	76	62.5	3	4	22	2.666666667	3
17knuffel	17	Experimental	knuffel	Cognate	12	8	Yes	Main2	3	Yes		1	6	6	0	0	76	62.5	3	4	22	2.666666667	3
17stelt	17	Experimental	stelt	Cognate	16	h	Yes	Main2	3	No		0.63	5	3	2	-3	76	62.5	3	4	22	2.666666667	3
17tamboerijn	17	Experimental	tamboerijn	Cognate	28	h	Yes	Main2	7	No		1	8	8	0	0	76	62.5	3	4	22	2.666666667	3
17gum	17	Experimental	gum	Cognate	32	8	Yes	Main2	7	No		0.67	3	2	1	0	76	62.5	3	4	22	2.666666667	3
17peddel	17	Experimental	peddel	Cognate	40	9	Yes	Main2	3	No		1	5	5	0	0	76	62.5	3	4	22	2.666666667	3
17stokpaard	17	Experimental	stokpaard	Cognate	42	9	Yes	Main2	7	No		1	8	8	0	0	76	62.5	3	4	22	2.666666667	3
17lessenaar	17	Experimental	lessenaar	Non-cognate	12	h		Main2	3	No		0.5	7	4	3	-1	76	62.5	3	4	22	2.666666667	3
17kooi	17	Experimental	kooi	Non-cognate	16	9		Main2	3	No		1	3	3	0	0	76	62.5	3	4	22	2.666666667	3
17garde	17	Experimental	garde	Non-cognate	28	h		Main2	7	No		0	5	0	5	0	76	62.5	3	4	22	2.666666667	3
17rietje	17	Experimental	rietje	Non-cognate	32	8		Main2	7	Yes		1	5	5	0	0	76	62.5	3	4	22	2.666666667	3
17broodrooster	17	Experimental	broodrooster	Non-cognate	40	g		Main2	3	No		1	10	10	0	0	76	62.5	3	4	22	2.666666667	3
17kapstok	17	Experimental	kapstok	Non-cognate	42	h		Main2	7	No		1	7	7	0	0	76	62.5	3	4	22	2.666666667	3
18dobber	18	Experimental	dobber	Non-cognate	12	9		Main2	3	No		1	5	5	0	0	86	62.5	3	3	22	3	1
